"","Date","Amazon","Echo","Kindle","Order","Register","Error","Sucks","Recall"
"538","2008-03-21",77,58,59,28,39,0,43,0
"539","2008-03-22",79,51,28,49,45,0,0,34
"540","2008-03-23",84,49,43,17,0,0,51,35
"541","2008-03-24",79,52,53,37,35,0,0,0
"542","2008-03-25",77,62,37,38,0,0,0,23
"543","2008-03-26",76,62,5,32,30,22,0,0
"544","2008-03-27",76,65,29,22,0,22,0,0
"545","2008-03-28",77,61,25,47,33,0,0,0
"546","2008-03-29",80,52,38,22,0,30,0,0
"547","2008-03-30",85,51,19,59,41,29,0,0
"548","2008-03-31",78,62,14,21,30,22,65,0
"549","2008-04-01",81,84,31,69,51,29,0,0
"550","2008-04-02",83,86,51,55,35,30,0,0
"551","2008-04-03",81,90,39,40,0,0,0,0
"552","2008-04-04",81,84,37,67,74,79,0,0
"553","2008-04-05",86,74,17,53,47,61,0,0
"554","2008-04-06",92,71,46,72,91,39,0,0
"555","2008-04-07",84,94,61,30,0,29,0,0
"556","2008-04-08",81,89,43,46,0,29,95,0
"557","2008-04-09",82,90,32,62,0,29,48,0
"558","2008-04-10",81,96,61,47,0,30,0,100
"559","2008-04-11",82,87,63,74,37,31,0,0
"560","2008-04-12",86,70,30,65,0,83,0,0
"561","2008-04-13",93,69,47,84,0,60,0,0
"562","2008-04-14",83,88,68,30,0,0,0,0
"563","2008-04-15",83,87,62,30,33,29,47,0
"564","2008-04-16",81,87,38,31,34,29,0,0
"565","2008-04-17",79,87,41,63,0,30,0,0
"566","2008-04-18",80,85,64,50,0,95,52,0
"567","2008-04-19",86,78,52,64,48,0,0,0
"568","2008-04-20",91,74,69,42,0,40,67,0
"569","2008-04-21",82,90,59,46,34,29,0,48
"570","2008-04-22",81,89,50,30,34,29,47,0
"571","2008-04-23",80,95,51,69,0,59,48,0
"572","2008-04-24",80,90,45,87,35,45,50,0
"573","2008-04-25",83,91,55,84,37,32,0,0
"574","2008-04-26",85,77,59,100,74,0,69,0
"575","2008-04-27",94,77,57,85,0,82,0,0
"576","2008-04-28",84,93,55,67,33,56,70,0
"577","2008-04-29",84,91,62,15,34,29,47,48
"578","2008-04-30",81,87,71,24,0,30,0,0
"579","2008-05-01",89,97,59,82,0,69,0,58
"580","2008-05-02",85,95,58,53,0,100,0,0
"581","2008-05-03",85,70,68,56,49,0,0,0
"582","2008-05-04",87,70,88,76,0,41,67,0
"583","2008-05-05",81,82,77,39,35,0,49,0
"584","2008-05-06",81,89,68,38,34,0,0,0
"585","2008-05-07",79,87,44,62,0,0,48,49
"586","2008-05-08",78,91,67,63,35,30,49,0
"587","2008-05-09",77,93,68,84,0,0,52,0
"588","2008-05-10",79,72,63,78,49,64,0,70
"589","2008-05-11",85,73,78,67,50,43,0,0
"590","2008-05-12",80,94,57,71,35,30,49,50
"591","2008-05-13",79,93,51,44,0,0,46,0
"592","2008-05-14",78,93,55,91,66,0,94,0
"593","2008-05-15",79,90,56,38,51,29,0,0
"594","2008-05-16",78,92,72,40,0,0,100,0
"595","2008-05-17",85,79,56,95,47,80,0,0
"596","2008-05-18",91,69,72,72,0,0,0,0
"597","2008-05-19",81,92,66,66,0,42,46,0
"598","2008-05-20",80,91,54,74,99,0,46,0
"599","2008-05-21",78,90,67,53,34,29,47,0
"600","2008-05-22",79,94,70,63,70,30,0,0
"601","2008-05-23",80,88,44,33,55,0,52,53
"602","2008-05-24",82,77,49,33,48,41,0,0
"603","2008-05-25",88,69,48,64,0,0,0,67
"604","2008-05-26",83,81,29,72,0,31,50,0
"605","2008-05-27",81,94,63,29,32,28,46,0
"606","2008-05-28",86,94,65,37,33,28,47,0
"607","2008-05-29",82,92,59,45,33,29,0,0
"608","2008-05-30",88,96,40,33,54,46,0,0
"609","2008-05-31",93,77,57,64,47,41,0,0
"610","2008-06-01",100,85,48,42,47,60,0,0
"611","2008-06-02",89,100,76,59,33,42,47,47
"612","2008-06-03",90,95,42,58,32,56,45,0
"613","2008-06-04",86,92,51,30,0,28,0,0
"614","2008-06-05",85,93,53,92,68,29,0,0
"615","2008-06-06",99,95,99,65,36,77,0,0
"616","2008-06-07",89,73,44,86,95,41,67,0
"617","2008-06-08",90,64,70,32,47,0,0,0
"618","2008-06-09",89,89,84,54,0,29,48,0
"619","2008-06-10",84,95,74,61,0,0,47,0
"620","2008-06-11",83,92,100,84,0,29,0,0
"621","2008-06-12",84,92,77,39,35,0,0,0
"622","2008-06-13",82,96,54,84,0,63,0,0
"623","2008-06-14",87,74,86,22,0,0,0,0
"624","2008-06-15",94,76,62,43,48,41,0,0
"625","2008-06-16",81,91,55,37,67,71,0,0
"626","2008-06-17",82,94,43,38,34,58,0,0
"627","2008-06-18",82,90,43,54,34,29,48,0
"628","2008-06-19",79,92,64,24,35,30,73,0
"629","2008-06-20",81,90,37,17,0,0,0,0
"630","2008-06-21",89,76,46,79,100,0,70,0
"631","2008-06-22",97,75,81,44,48,0,0,0
"632","2008-06-23",85,95,49,53,34,43,95,0
"633","2008-06-24",85,90,73,46,69,29,48,0
"634","2008-06-25",83,96,60,70,35,60,0,0
"635","2008-06-26",81,92,61,40,0,30,49,50
"636","2008-06-27",84,83,61,50,0,32,0,0
"637","2008-06-28",90,77,55,23,0,0,0,0
"638","2008-06-29",94,78,82,56,50,86,71,0
"639","2008-06-30",85,95,70,54,34,29,0,0
"640","2008-07-01",78,90,38,70,31,18,29,0
"641","2008-07-02",78,88,38,43,0,0,29,40
"642","2008-07-03",77,89,43,39,0,37,60,41
"643","2008-07-04",76,87,42,13,36,21,0,0
"644","2008-07-05",82,74,44,24,46,27,0,0
"645","2008-07-06",91,74,30,46,0,0,0,0
"646","2008-07-07",81,90,53,36,30,17,0,39
"647","2008-07-08",80,88,34,68,0,17,28,39
"648","2008-07-09",81,89,23,48,31,35,0,0
"649","2008-07-10",78,89,49,43,32,0,0,40
"650","2008-07-11",78,85,29,40,0,0,31,0
"651","2008-07-12",84,71,45,38,0,0,0,0
"652","2008-07-13",91,71,12,15,45,0,42,0
"653","2008-07-14",80,94,58,42,31,53,29,40
"654","2008-07-15",80,92,46,27,62,36,29,0
"655","2008-07-16",78,95,44,43,0,0,0,0
"656","2008-07-17",79,92,38,27,0,0,58,0
"657","2008-07-18",84,92,47,23,33,19,31,0
"658","2008-07-19",85,78,47,32,94,0,0,0
"659","2008-07-20",93,76,15,100,45,0,0,0
"660","2008-07-21",80,86,35,52,31,0,0,39
"661","2008-07-22",80,86,43,32,0,18,0,0
"662","2008-07-23",79,87,36,16,31,0,29,40
"663","2008-07-24",79,88,19,55,32,0,0,0
"664","2008-07-25",78,85,46,35,34,20,64,0
"665","2008-07-26",83,73,37,55,69,0,0,0
"666","2008-07-27",88,66,27,31,68,26,0,58
"667","2008-07-28",79,89,47,21,0,0,0,39
"668","2008-07-29",80,93,22,36,0,17,28,0
"669","2008-07-30",79,87,31,31,0,17,0,39
"670","2008-07-31",80,88,30,54,31,18,58,41
"671","2008-08-01",81,86,40,29,100,0,0,0
"672","2008-08-02",87,74,51,15,44,0,41,0
"673","2008-08-03",96,68,45,38,44,26,41,0
"674","2008-08-04",87,84,48,43,0,18,58,40
"675","2008-08-05",88,89,58,31,31,18,0,0
"676","2008-08-06",84,87,53,27,32,0,29,0
"677","2008-08-07",82,89,49,22,32,18,0,41
"678","2008-08-08",82,81,38,64,34,0,0,0
"679","2008-08-09",88,69,27,60,0,25,0,0
"680","2008-08-10",93,74,59,52,0,0,0,56
"681","2008-08-11",84,83,65,16,31,18,29,0
"682","2008-08-12",87,84,100,69,61,0,57,0
"683","2008-08-13",83,90,59,21,0,0,0,40
"684","2008-08-14",81,85,43,44,33,37,0,41
"685","2008-08-15",82,89,48,24,35,0,100,0
"686","2008-08-16",87,67,54,39,0,51,0,0
"687","2008-08-17",90,70,27,22,88,100,0,0
"688","2008-08-18",87,86,33,26,30,35,29,0
"689","2008-08-19",88,90,29,52,30,18,0,0
"690","2008-08-20",83,100,45,42,0,0,28,0
"691","2008-08-21",82,84,32,43,31,0,29,40
"692","2008-08-22",83,82,35,45,33,0,61,42
"693","2008-08-23",85,68,46,29,42,48,40,0
"694","2008-08-24",92,72,59,57,42,0,39,54
"695","2008-08-25",88,80,50,41,30,0,42,38
"696","2008-08-26",88,87,39,25,29,0,0,37
"697","2008-08-27",90,86,55,51,0,34,28,38
"698","2008-08-28",87,85,92,31,30,17,28,38
"699","2008-08-29",85,84,41,22,0,18,29,0
"700","2008-08-30",87,74,25,43,0,24,0,0
"701","2008-08-31",96,69,52,28,41,70,0,0
"702","2008-09-01",89,87,52,48,62,0,29,0
"703","2008-09-02",87,87,54,30,86,0,27,0
"704","2008-09-03",90,86,54,20,28,16,26,0
"705","2008-09-04",86,84,46,45,29,0,0,0
"706","2008-09-05",85,80,53,31,61,0,28,39
"707","2008-09-06",93,68,52,33,39,0,0,100
"708","2008-09-07",100,63,56,26,0,65,35,0
"709","2008-09-08",89,87,32,62,28,0,0,72
"710","2008-09-09",87,84,43,29,0,16,26,0
"711","2008-09-10",86,75,43,58,28,32,26,36
"712","2008-09-11",83,84,66,54,0,49,40,0
"713","2008-09-12",84,79,34,93,0,0,0,0
"714","2008-09-13",89,64,23,40,0,44,72,0
"715","2008-09-14",95,65,35,52,0,22,0,0
"716","2008-09-15",88,85,49,68,0,16,39,0
"717","2008-09-16",86,81,49,34,0,80,26,0
"718","2008-09-17",83,82,44,68,28,16,26,36
"719","2008-09-18",82,77,42,79,28,0,0,37
"720","2008-09-19",83,77,33,42,0,18,28,39
"721","2008-09-20",88,61,50,20,38,0,0,0
"722","2008-09-21",94,64,58,39,56,0,0,48
"723","2008-09-22",90,85,35,37,27,31,25,0
"724","2008-09-23",86,76,29,33,27,16,50,0
"725","2008-09-24",86,82,39,29,28,32,39,35
"726","2008-09-25",85,82,40,59,57,0,26,37
"727","2008-09-26",83,79,34,72,45,35,28,39
"728","2008-09-27",87,63,23,72,0,0,0,0
"729","2008-09-28",93,65,38,26,56,0,70,0
"730","2008-09-29",88,91,35,29,42,0,51,0
"731","2008-09-30",90,85,46,29,0,16,0,36
"732","2008-10-01",55,92,9,63,47,0,17,35
"733","2008-10-02",52,90,9,45,32,32,0,0
"734","2008-10-03",52,90,8,67,16,22,35,0
"735","2008-10-04",57,75,17,53,21,0,89,47
"736","2008-10-05",60,74,12,68,0,39,0,0
"737","2008-10-06",54,95,9,50,29,19,0,100
"738","2008-10-07",53,94,10,42,15,30,16,0
"739","2008-10-08",51,97,11,22,15,20,0,0
"740","2008-10-09",52,94,8,43,15,20,48,0
"741","2008-10-10",50,93,9,55,24,65,0,0
"742","2008-10-11",54,75,6,48,21,56,22,0
"743","2008-10-12",57,72,12,47,20,0,0,0
"744","2008-10-13",55,96,9,35,15,41,16,34
"745","2008-10-14",54,95,13,54,29,19,16,0
"746","2008-10-15",54,94,12,46,0,59,0,0
"747","2008-10-16",52,94,15,34,45,0,16,0
"748","2008-10-17",53,92,10,32,31,21,17,72
"749","2008-10-18",56,72,9,35,0,54,0,46
"750","2008-10-19",59,76,12,51,20,53,21,0
"751","2008-10-20",55,100,8,67,14,19,0,33
"752","2008-10-21",53,93,8,50,29,39,0,32
"753","2008-10-22",53,89,8,13,15,0,0,33
"754","2008-10-23",54,95,7,39,0,30,0,0
"755","2008-10-24",55,92,82,22,0,21,0,0
"756","2008-10-25",59,75,100,40,100,27,21,0
"757","2008-10-26",62,72,49,28,0,51,0,44
"758","2008-10-27",57,96,47,29,36,19,23,0
"759","2008-10-28",56,91,29,35,9,29,0,19
"760","2008-10-29",54,87,24,40,25,51,14,0
"761","2008-10-30",53,88,19,51,15,0,0,0
"762","2008-10-31",51,84,18,46,16,21,0,36
"763","2008-11-01",58,70,17,35,51,0,0,0
"764","2008-11-02",64,70,24,44,19,51,21,0
"765","2008-11-03",58,90,18,29,0,27,21,0
"766","2008-11-04",56,92,26,49,21,19,31,32
"767","2008-11-05",53,90,17,16,14,0,0,32
"768","2008-11-06",56,87,20,25,14,19,15,0
"769","2008-11-07",56,90,19,48,15,20,16,0
"770","2008-11-08",62,70,18,45,0,26,21,0
"771","2008-11-09",70,67,18,22,19,0,100,0
"772","2008-11-10",63,84,20,32,28,19,30,0
"773","2008-11-11",62,88,18,29,28,0,15,32
"774","2008-11-12",61,94,18,32,0,19,30,0
"775","2008-11-13",61,96,15,50,14,19,0,0
"776","2008-11-14",62,95,12,48,15,61,16,35
"777","2008-11-15",67,75,19,44,19,51,0,0
"778","2008-11-16",74,71,13,48,0,0,20,0
"779","2008-11-17",67,93,19,56,14,19,0,0
"780","2008-11-18",65,87,15,28,0,28,0,0
"781","2008-11-19",65,91,14,37,14,39,15,32
"782","2008-11-20",65,86,12,38,29,19,0,0
"783","2008-11-21",66,86,12,26,0,40,0,69
"784","2008-11-22",73,71,17,33,19,51,20,43
"785","2008-11-23",80,71,19,42,18,0,20,42
"786","2008-11-24",74,88,13,73,28,19,30,32
"787","2008-11-25",72,87,20,40,14,19,15,0
"788","2008-11-26",72,89,20,62,0,0,0,32
"789","2008-11-27",73,88,14,27,16,0,17,0
"790","2008-11-28",84,82,22,74,32,43,0,36
"791","2008-11-29",87,71,15,55,19,39,0,44
"792","2008-11-30",93,69,21,47,18,37,0,0
"793","2008-12-01",91,86,23,48,34,37,0,0
"794","2008-12-02",85,84,20,52,28,19,30,0
"795","2008-12-03",83,89,21,53,21,38,15,0
"796","2008-12-04",86,90,21,37,29,0,0,0
"797","2008-12-05",85,88,18,48,15,20,32,35
"798","2008-12-06",92,67,16,100,19,26,20,43
"799","2008-12-07",100,74,24,38,0,38,20,43
"800","2008-12-08",99,88,19,38,29,30,0,0
"801","2008-12-09",92,92,20,61,14,19,0,32
"802","2008-12-10",88,88,20,70,21,57,15,0
"803","2008-12-11",87,91,16,50,22,58,16,0
"804","2008-12-12",85,85,16,35,15,61,32,0
"805","2008-12-13",94,69,22,27,57,26,0,0
"806","2008-12-14",100,70,23,48,19,100,20,0
"807","2008-12-15",94,92,20,92,14,37,30,32
"808","2008-12-16",90,95,19,77,21,28,0,32
"809","2008-12-17",88,87,17,62,0,0,15,0
"810","2008-12-18",84,84,19,60,15,40,0,0
"811","2008-12-19",80,84,20,56,32,43,17,0
"812","2008-12-20",80,67,21,80,40,53,0,0
"813","2008-12-21",80,67,17,40,0,27,0,0
"814","2008-12-22",73,84,21,88,0,41,16,35
"815","2008-12-23",66,82,19,33,49,88,26,0
"816","2008-12-24",62,70,21,23,0,0,0,0
"817","2008-12-25",69,51,26,34,24,96,25,0
"818","2008-12-26",81,59,23,68,30,53,42,0
"819","2008-12-27",82,68,16,41,61,0,22,0
"820","2008-12-28",81,67,16,41,20,54,0,0
"821","2008-12-29",74,88,12,37,32,22,17,0
"822","2008-12-30",71,91,20,52,49,33,0,0
"823","2008-12-31",69,83,17,52,20,40,43,46
"824","2009-01-01",100,47,21,48,0,0,35,0
"825","2009-01-02",99,52,23,89,25,0,0,0
"826","2009-01-03",97,43,31,40,0,36,0,53
"827","2009-01-04",99,41,14,70,53,0,29,0
"828","2009-01-05",92,55,19,37,21,0,22,39
"829","2009-01-06",90,54,20,73,0,27,45,0
"830","2009-01-07",88,54,17,88,20,27,22,0
"831","2009-01-08",84,55,18,66,0,27,22,0
"832","2009-01-09",84,55,19,56,21,0,69,0
"833","2009-01-10",89,47,17,55,0,0,57,50
"834","2009-01-11",94,42,20,77,26,34,28,100
"835","2009-01-12",86,55,16,75,39,26,0,75
"836","2009-01-13",82,54,25,47,0,26,43,0
"837","2009-01-14",81,57,16,87,20,0,21,0
"838","2009-01-15",80,56,23,52,0,26,21,0
"839","2009-01-16",79,56,17,80,0,0,23,40
"840","2009-01-17",85,46,16,55,0,0,100,0
"841","2009-01-18",94,43,14,45,0,34,55,0
"842","2009-01-19",82,58,14,52,20,77,21,0
"843","2009-01-20",77,56,11,29,19,0,21,74
"844","2009-01-21",77,57,16,80,0,0,0,37
"845","2009-01-22",77,56,16,57,0,52,0,0
"846","2009-01-23",79,57,13,54,0,0,22,0
"847","2009-01-24",85,46,18,31,0,34,28,0
"848","2009-01-25",92,43,15,61,0,66,0,48
"849","2009-01-26",82,57,12,69,0,0,0,0
"850","2009-01-27",79,56,18,74,39,0,52,37
"851","2009-01-28",78,56,23,40,0,0,21,0
"852","2009-01-29",77,56,17,46,39,25,21,38
"853","2009-01-30",77,55,25,80,20,0,0,0
"854","2009-01-31",86,45,18,30,25,67,0,0
"855","2009-02-01",89,45,17,59,0,33,0,0
"856","2009-02-02",77,65,22,33,19,0,21,36
"857","2009-02-03",78,61,24,50,19,0,20,0
"858","2009-02-04",75,55,19,45,0,25,20,0
"859","2009-02-05",76,61,21,45,19,26,0,36
"860","2009-02-06",74,57,19,65,40,26,22,0
"861","2009-02-07",82,46,37,30,25,0,0,0
"862","2009-02-08",88,46,41,71,0,64,26,0
"863","2009-02-09",80,60,100,60,0,0,20,0
"864","2009-02-10",75,57,87,27,18,24,0,0
"865","2009-02-11",74,59,58,51,0,0,21,0
"866","2009-02-12",72,56,38,28,19,26,21,0
"867","2009-02-13",70,57,39,48,0,27,0,0
"868","2009-02-14",78,46,26,38,26,0,42,0
"869","2009-02-15",85,47,22,38,0,0,55,97
"870","2009-02-16",75,58,31,80,38,0,42,0
"871","2009-02-17",74,56,22,56,0,0,20,0
"872","2009-02-18",71,59,19,50,19,0,21,0
"873","2009-02-19",72,57,26,62,0,26,0,0
"874","2009-02-20",72,58,34,85,20,54,22,0
"875","2009-02-21",79,75,22,75,25,68,28,0
"876","2009-02-22",84,100,18,52,25,0,27,0
"877","2009-02-23",74,76,27,79,19,51,21,0
"878","2009-02-24",74,62,42,68,0,25,21,0
"879","2009-02-25",72,60,59,73,38,0,21,0
"880","2009-02-26",71,58,45,61,19,0,20,36
"881","2009-02-27",72,55,47,29,100,0,0,0
"882","2009-02-28",77,46,53,89,0,33,41,48
"883","2009-03-01",84,45,40,100,0,32,26,0
"884","2009-03-02",75,54,40,60,18,0,20,0
"885","2009-03-03",74,57,35,55,0,49,0,0
"886","2009-03-04",72,57,54,55,37,24,40,0
"887","2009-03-05",73,58,45,50,19,0,20,36
"888","2009-03-06",72,55,44,41,0,52,43,38
"889","2009-03-07",78,47,35,44,0,100,54,95
"890","2009-03-08",85,49,43,57,24,32,27,47
"891","2009-03-09",75,59,34,38,0,24,40,0
"892","2009-03-10",72,56,28,81,0,0,0,0
"893","2009-03-11",71,58,23,83,19,25,20,0
"894","2009-03-12",72,58,28,33,37,0,0,0
"895","2009-03-13",69,53,31,65,40,53,44,38
"896","2009-03-14",75,49,27,37,25,33,0,0
"897","2009-03-15",81,47,28,58,24,0,53,0
"898","2009-03-16",73,59,27,76,0,48,0,0
"899","2009-03-17",71,56,22,49,18,49,20,0
"900","2009-03-18",69,56,16,94,19,25,0,0
"901","2009-03-19",68,56,27,67,0,0,0,0
"902","2009-03-20",67,54,28,36,20,27,22,0
"903","2009-03-21",70,46,21,60,25,0,0,0
"904","2009-03-22",79,49,27,50,0,0,0,0
"905","2009-03-23",73,55,15,38,0,0,20,0
"906","2009-03-24",72,55,19,65,54,24,0,35
"907","2009-03-25",72,57,30,65,18,0,0,0
"908","2009-03-26",71,58,24,39,37,0,20,0
"909","2009-03-27",69,55,26,17,19,26,21,38
"910","2009-03-28",76,45,24,65,24,0,26,0
"911","2009-03-29",80,47,26,78,0,0,52,0
"912","2009-03-30",73,58,28,32,0,24,39,68
"913","2009-03-31",71,55,22,38,0,0,20,0
"914","2009-04-01",83,85,26,46,68,0,0,0
"915","2009-04-02",80,87,21,31,35,34,0,0
"916","2009-04-03",81,82,24,33,37,35,39,0
"917","2009-04-04",87,84,23,85,46,0,0,0
"918","2009-04-05",93,76,22,28,0,0,50,0
"919","2009-04-06",87,93,23,21,51,33,37,0
"920","2009-04-07",84,84,17,26,34,99,0,24
"921","2009-04-08",85,85,26,37,35,68,0,0
"922","2009-04-09",82,87,23,68,37,0,0,0
"923","2009-04-10",85,75,23,82,84,41,68,0
"924","2009-04-11",85,65,26,52,49,0,53,0
"925","2009-04-12",90,68,19,53,50,0,0,0
"926","2009-04-13",88,74,34,85,37,0,40,0
"927","2009-04-14",84,85,18,30,33,32,36,0
"928","2009-04-15",80,85,21,31,0,100,0,0
"929","2009-04-16",81,82,21,41,34,33,0,24
"930","2009-04-17",83,87,25,71,0,0,0,51
"931","2009-04-18",84,72,20,56,46,0,49,33
"932","2009-04-19",91,68,31,54,45,0,0,0
"933","2009-04-20",85,85,24,65,50,65,36,0
"934","2009-04-21",83,83,26,50,100,0,72,0
"935","2009-04-22",78,87,28,55,0,0,72,0
"936","2009-04-23",78,83,27,67,51,66,37,49
"937","2009-04-24",79,88,30,43,36,35,0,0
"938","2009-04-25",84,67,18,70,0,46,0,0
"939","2009-04-26",92,74,24,93,0,87,0,0
"940","2009-04-27",82,90,25,24,65,0,70,0
"941","2009-04-28",81,88,19,64,32,0,35,0
"942","2009-04-29",81,89,26,46,0,33,73,0
"943","2009-04-30",79,85,37,85,0,34,0,0
"944","2009-05-01",85,85,31,50,0,41,67,59
"945","2009-05-02",85,72,23,64,47,46,51,100
"946","2009-05-03",91,73,35,61,90,0,48,0
"947","2009-05-04",86,82,44,70,50,0,36,0
"948","2009-05-05",85,89,58,59,33,32,35,0
"949","2009-05-06",85,86,100,49,0,32,35,0
"950","2009-05-07",82,90,77,76,99,33,0,0
"951","2009-05-08",82,88,62,81,0,35,39,0
"952","2009-05-09",86,71,43,83,45,0,50,0
"953","2009-05-10",90,72,47,77,46,45,0,0
"954","2009-05-11",82,96,42,64,65,32,0,0
"955","2009-05-12",82,91,28,43,32,0,34,23
"956","2009-05-13",82,92,30,77,0,0,35,23
"957","2009-05-14",81,93,32,53,32,62,0,23
"958","2009-05-15",82,87,38,62,34,67,74,0
"959","2009-05-16",85,76,33,40,87,43,47,0
"960","2009-05-17",94,73,31,64,64,42,46,0
"961","2009-05-18",84,91,34,47,62,31,0,0
"962","2009-05-19",82,96,26,48,79,62,0,0
"963","2009-05-20",79,94,24,49,0,0,35,0
"964","2009-05-21",80,89,31,62,34,67,0,0
"965","2009-05-22",79,91,25,53,0,34,38,50
"966","2009-05-23",81,74,29,48,46,0,49,0
"967","2009-05-24",83,74,25,48,45,44,49,33
"968","2009-05-25",80,78,21,47,0,0,0,0
"969","2009-05-26",82,92,21,52,31,31,34,0
"970","2009-05-27",80,94,28,71,31,0,0,22
"971","2009-05-28",80,88,23,25,32,32,70,23
"972","2009-05-29",79,85,27,52,52,0,38,0
"973","2009-05-30",83,70,29,55,0,44,0,0
"974","2009-05-31",88,76,20,61,44,0,0,32
"975","2009-06-01",81,88,37,40,33,65,72,0
"976","2009-06-02",82,89,23,53,48,0,0,0
"977","2009-06-03",80,93,25,52,63,0,34,22
"978","2009-06-04",81,91,26,58,97,32,35,23
"979","2009-06-05",80,100,25,67,34,66,0,24
"980","2009-06-06",90,78,27,59,43,43,0,0
"981","2009-06-07",93,75,32,64,85,83,0,0
"982","2009-06-08",84,94,25,75,31,91,100,67
"983","2009-06-09",85,89,29,56,78,0,67,0
"984","2009-06-10",84,90,26,72,32,94,34,0
"985","2009-06-11",84,88,30,60,0,0,71,0
"986","2009-06-12",81,93,30,68,52,34,38,0
"987","2009-06-13",86,80,33,48,45,44,49,0
"988","2009-06-14",94,76,36,73,44,43,47,0
"989","2009-06-15",88,91,27,56,32,31,0,22
"990","2009-06-16",84,93,25,95,47,0,34,0
"991","2009-06-17",84,96,29,43,31,31,0,0
"992","2009-06-18",84,93,33,64,32,31,35,0
"993","2009-06-19",83,97,25,51,34,33,0,25
"994","2009-06-20",89,80,28,67,44,0,48,0
"995","2009-06-21",97,74,38,100,44,43,48,0
"996","2009-06-22",85,92,24,80,0,61,67,0
"997","2009-06-23",84,89,27,43,32,31,0,0
"998","2009-06-24",81,88,28,79,0,0,0,46
"999","2009-06-25",82,91,26,29,49,0,35,0
"1000","2009-06-26",86,87,22,67,0,33,37,0
"1001","2009-06-27",94,77,26,34,45,0,0,32
"1002","2009-06-28",100,70,30,75,45,44,0,32
"1003","2009-06-29",87,89,21,68,64,0,0,0
"1004","2009-06-30",85,95,32,19,32,32,0,0
"1005","2009-07-01",81,85,36,58,24,12,0,67
"1006","2009-07-02",79,84,25,66,0,18,27,0
"1007","2009-07-03",79,91,51,32,0,0,0,0
"1008","2009-07-04",84,74,42,57,0,30,76,0
"1009","2009-07-05",92,74,60,46,0,17,0,0
"1010","2009-07-06",84,94,51,35,35,12,25,33
"1011","2009-07-07",84,91,57,56,23,35,26,0
"1012","2009-07-08",84,90,62,32,24,20,52,33
"1013","2009-07-09",83,90,93,33,24,33,27,0
"1014","2009-07-10",81,88,62,58,0,39,0,36
"1015","2009-07-11",90,80,59,65,34,46,0,0
"1016","2009-07-12",96,74,40,60,34,17,0,0
"1017","2009-07-13",87,100,62,61,24,17,26,0
"1018","2009-07-14",86,97,63,62,60,12,0,0
"1019","2009-07-15",85,93,61,81,49,12,0,0
"1020","2009-07-16",82,92,63,81,0,12,27,0
"1021","2009-07-17",84,93,82,54,26,26,0,36
"1022","2009-07-18",88,73,100,35,67,29,37,0
"1023","2009-07-19",98,77,88,50,33,29,74,0
"1024","2009-07-20",88,90,65,51,48,12,0,66
"1025","2009-07-21",88,91,69,68,24,24,26,0
"1026","2009-07-22",83,87,71,50,0,15,40,0
"1027","2009-07-23",85,89,61,59,0,27,0,0
"1028","2009-07-24",85,89,68,46,78,29,0,0
"1029","2009-07-25",88,78,53,61,68,68,37,0
"1030","2009-07-26",97,77,47,36,34,21,0,0
"1031","2009-07-27",88,91,62,53,47,21,78,0
"1032","2009-07-28",86,86,89,64,72,21,0,0
"1033","2009-07-29",85,89,78,33,24,35,27,33
"1034","2009-07-30",83,89,59,36,24,12,53,34
"1035","2009-07-31",84,88,71,43,52,25,43,36
"1036","2009-08-01",93,80,70,77,0,0,0,0
"1037","2009-08-02",98,75,35,65,0,21,37,46
"1038","2009-08-03",89,88,68,69,49,0,27,67
"1039","2009-08-04",87,92,74,58,24,15,0,100
"1040","2009-08-05",85,90,76,22,0,21,27,0
"1041","2009-08-06",83,86,42,37,62,49,55,0
"1042","2009-08-07",82,88,52,40,27,39,29,0
"1043","2009-08-08",89,73,38,41,34,0,57,0
"1044","2009-08-09",95,71,62,95,33,45,37,46
"1045","2009-08-10",92,90,61,65,24,18,52,0
"1046","2009-08-11",87,85,59,58,48,12,0,33
"1047","2009-08-12",86,89,59,58,85,27,54,0
"1048","2009-08-13",85,87,30,34,100,15,27,0
"1049","2009-08-14",85,82,57,60,80,13,0,37
"1050","2009-08-15",89,76,64,62,52,50,0,0
"1051","2009-08-16",95,71,47,20,34,17,74,0
"1052","2009-08-17",89,91,53,60,48,21,26,0
"1053","2009-08-18",88,85,35,42,24,35,26,0
"1054","2009-08-19",85,88,52,62,24,15,27,0
"1055","2009-08-20",85,88,45,84,73,57,53,33
"1056","2009-08-21",86,85,45,42,25,25,0,0
"1057","2009-08-22",88,71,37,58,0,28,0,0
"1058","2009-08-23",94,71,58,58,65,16,36,0
"1059","2009-08-24",90,82,56,76,46,100,25,32
"1060","2009-08-25",91,84,39,48,0,25,25,32
"1061","2009-08-26",90,83,67,55,47,37,25,0
"1062","2009-08-27",85,86,53,39,35,32,26,33
"1063","2009-08-28",87,81,55,59,25,25,27,34
"1064","2009-08-29",90,71,58,60,31,27,0,43
"1065","2009-08-30",97,71,43,96,46,26,34,0
"1066","2009-08-31",86,80,70,61,45,14,0,0
"1067","2009-09-01",88,83,42,37,45,16,37,0
"1068","2009-09-02",89,85,71,67,68,0,25,0
"1069","2009-09-03",87,85,73,71,68,36,50,32
"1070","2009-09-04",87,85,65,39,48,21,0,0
"1071","2009-09-05",91,72,37,50,31,0,34,0
