"","Date","Value"
"1249","3/16/10",19
"1250","3/17/10",38
"1251","3/18/10",39
"1252","3/19/10",0
"1253","3/20/10",0
"1254","3/21/10",0
"1255","3/22/10",19
"1256","3/23/10",0
"1257","3/24/10",19
"1258","3/25/10",39
"1259","3/26/10",20
"1260","3/27/10",25
"1261","3/28/10",25
"1262","3/29/10",19
"1263","3/30/10",19
"1264","3/31/10",20
"1265","4/2/10",47
"1266","4/3/10",53
"1267","4/4/10",0
"1268","4/5/10",42
"1269","4/6/10",19
"1270","4/7/10",37
"1271","4/8/10",38
"1272","4/9/10",30
"1273","4/10/10",37
"1274","4/11/10",48
"1275","4/12/10",0
"1276","4/13/10",18
"1277","4/14/10",28
"1278","4/15/10",47
"1279","4/16/10",20
"1280","4/17/10",50
"1281","4/18/10",60
"1282","4/19/10",27
"1283","4/20/10",55
"1284","4/21/10",18
"1285","4/22/10",47
"1286","4/23/10",60
"1287","4/24/10",100
"1288","4/25/10",36
"1289","4/26/10",36
"1290","4/27/10",27
"1291","4/28/10",38
"1292","4/29/10",68
"1293","4/30/10",31
"1294","5/1/10",52
"1295","5/2/10",0
"1296","5/3/10",29
"1297","5/4/10",66
"1298","5/5/10",57
"1299","5/6/10",29
"1300","5/7/10",40
"1301","5/8/10",76
"1302","5/9/10",76
"1303","5/10/10",65
"1304","5/11/10",19
"1305","5/12/10",75
"1306","5/13/10",30
"1307","5/14/10",82
"1308","5/15/10",26
"1309","5/16/10",25
"1310","5/17/10",37
"1311","5/18/10",56
"1312","5/19/10",28
"1313","5/20/10",19
"1314","5/21/10",41
"1315","5/22/10",27
"1316","5/23/10",26
"1317","5/24/10",49
"1318","5/25/10",28
"1319","5/26/10",38
"1320","5/27/10",48
"1321","5/28/10",51
"1322","5/29/10",39
"1323","5/30/10",25
"1324","5/31/10",80
"1325","6/1/10",37
"1326","6/2/10",19
"1327","6/3/10",40
"1328","6/4/10",42
"1329","6/5/10",66
"1330","6/6/10",0
"1331","6/7/10",37
"1332","6/8/10",46
"1333","6/9/10",38
"1334","6/10/10",39
"1335","6/11/10",41
"1336","6/12/10",52
"1337","6/13/10",51
"1338","6/14/10",76
"1339","6/15/10",19
"1340","6/16/10",57
"1341","6/17/10",39
"1342","6/18/10",31
"1343","6/19/10",26
"1344","6/20/10",52
"1345","6/21/10",29
"1346","6/22/10",55
"1347","6/23/10",58
"1348","6/24/10",39
"1349","6/25/10",63
"1350","6/26/10",53
"1351","6/27/10",0
"1352","6/28/10",57
"1353","6/29/10",84
"1354","6/30/10",29
"1355","7/2/10",20
"1356","7/3/10",50
"1357","7/4/10",0
"1358","7/5/10",38
"1359","7/6/10",18
"1360","7/7/10",18
"1361","7/8/10",55
"1362","7/9/10",38
"1363","7/10/10",73
"1364","7/11/10",49
"1365","7/12/10",44
"1366","7/13/10",18
"1367","7/14/10",36
"1368","7/15/10",90
"1369","7/16/10",39
"1370","7/17/10",48
"1371","7/18/10",24
"1372","7/19/10",18
"1373","7/20/10",36
"1374","7/21/10",54
"1375","7/22/10",100
"1376","7/23/10",29
"1377","7/24/10",47
"1378","7/25/10",47
"1379","7/26/10",26
"1380","7/27/10",35
"1381","7/28/10",18
"1382","7/29/10",45
"1383","7/30/10",38
"1384","7/31/10",24
"1385","8/1/10",24
"1386","8/2/10",71
"1387","8/3/10",27
"1388","8/4/10",36
"1389","8/5/10",36
"1390","8/6/10",97
"1391","8/7/10",24
"1392","8/8/10",24
"1393","8/9/10",17
"1394","8/10/10",18
"1395","8/11/10",54
"1396","8/12/10",55
"1397","8/13/10",67
"1398","8/14/10",47
"1399","8/15/10",46
"1400","8/16/10",45
"1401","8/17/10",35
"1402","8/18/10",35
"1403","8/19/10",36
"1404","8/20/10",77
"1405","8/21/10",47
"1406","8/22/10",45
"1407","8/23/10",51
"1408","8/24/10",43
"1409","8/25/10",35
"1410","8/26/10",26
"1411","8/27/10",54
"1412","8/28/10",45
"1413","8/29/10",66
"1414","8/30/10",59
"1415","8/31/10",41
"1416","9/1/10",59
"1417","9/2/10",34
"1418","9/3/10",72
"1419","9/4/10",88
"1420","9/5/10",44
"1421","9/6/10",52
"1422","9/7/10",76
"1423","9/8/10",49
"1424","9/9/10",60
"1425","9/10/10",45
"1426","9/11/10",22
"1427","9/12/10",42
"1428","9/13/10",33
"1429","9/14/10",41
"1430","9/15/10",33
"1431","9/16/10",34
"1432","9/17/10",35
"1433","9/18/10",32
"1434","9/19/10",32
"1435","9/20/10",16
"1436","9/21/10",58
"1437","9/22/10",58
"1438","9/23/10",49
"1439","9/24/10",17
"1440","9/25/10",52
"1441","9/26/10",20
"1442","9/27/10",56
"1443","9/28/10",56
"1444","9/29/10",16
"1445","9/30/10",49
"1446","10/2/10",0
"1447","10/3/10",53
"1448","10/4/10",21
"1449","10/5/10",54
"1450","10/6/10",11
"1451","10/7/10",11
"1452","10/8/10",11
"1453","10/9/10",41
"1454","10/10/10",0
"1455","10/11/10",0
"1456","10/12/10",66
"1457","10/13/10",42
"1458","10/14/10",32
"1459","10/15/10",11
"1460","10/16/10",0
"1461","10/17/10",53
"1462","10/18/10",21
"1463","10/19/10",31
"1464","10/20/10",31
"1465","10/21/10",0
"1466","10/22/10",33
"1467","10/23/10",0
"1468","10/24/10",39
"1469","10/25/10",10
"1470","10/26/10",41
"1471","10/27/10",21
"1472","10/28/10",11
"1473","10/29/10",34
"1474","10/30/10",0
"1475","10/31/10",14
"1476","11/1/10",11
"1477","11/2/10",41
"1478","11/3/10",20
"1479","11/4/10",10
"1480","11/5/10",66
"1481","11/6/10",66
"1482","11/7/10",13
"1483","11/8/10",61
"1484","11/9/10",41
"1485","11/10/10",41
"1486","11/11/10",42
"1487","11/12/10",55
"1488","11/13/10",26
"1489","11/14/10",13
"1490","11/15/10",10
"1491","11/16/10",41
"1492","11/17/10",42
"1493","11/18/10",62
"1494","11/19/10",64
"1495","11/20/10",39
"1496","11/21/10",0
"1497","11/22/10",20
"1498","11/23/10",31
"1499","11/24/10",52
"1500","11/25/10",11
"1501","11/26/10",34
"1502","11/27/10",26
"1503","11/28/10",75
"1504","11/29/10",79
"1505","11/30/10",50
"1506","12/1/10",50
"1507","12/2/10",10
"1508","12/3/10",43
"1509","12/4/10",26
"1510","12/5/10",38
"1511","12/6/10",40
"1512","12/7/10",61
"1513","12/8/10",31
"1514","12/9/10",10
"1515","12/10/10",11
"1516","12/11/10",26
"1517","12/12/10",51
"1518","12/13/10",40
"1519","12/14/10",70
"1520","12/15/10",52
"1521","12/16/10",42
"1522","12/17/10",33
"1523","12/18/10",40
"1524","12/19/10",39
"1525","12/20/10",21
"1526","12/21/10",32
"1527","12/22/10",22
"1528","12/23/10",36
"1529","12/24/10",56
"1530","12/25/10",32
"1531","12/26/10",100
"1532","12/27/10",34
"1533","12/28/10",11
"1534","12/29/10",57
"1535","12/30/10",35
"1536","12/31/10",41
"1537","1/2/11",42
"1538","1/3/11",53
"1539","1/4/11",25
"1540","1/5/11",39
"1541","1/6/11",65
"1542","1/7/11",60
"1543","1/8/11",54
"1544","1/9/11",53
"1545","1/10/11",31
"1546","1/11/11",43
"1547","1/12/11",25
"1548","1/13/11",37
"1549","1/14/11",25
"1550","1/15/11",30
"1551","1/16/11",53
"1552","1/17/11",91
"1553","1/18/11",42
"1554","1/19/11",66
"1555","1/20/11",37
"1556","1/21/11",63
"1557","1/22/11",53
"1558","1/23/11",30
"1559","1/24/11",41
"1560","1/25/11",84
"1561","1/26/11",42
"1562","1/27/11",30
"1563","1/28/11",32
"1564","1/29/11",15
"1565","1/30/11",57
"1566","1/31/11",40
"1567","2/1/11",17
"1568","2/2/11",58
"1569","2/3/11",53
"1570","2/4/11",55
"1571","2/5/11",15
"1572","2/6/11",28
"1573","2/7/11",35
"1574","2/8/11",18
"1575","2/9/11",18
"1576","2/10/11",36
"1577","2/11/11",31
"1578","2/12/11",67
"1579","2/13/11",80
"1580","2/14/11",36
"1581","2/15/11",17
"1582","2/16/11",52
"1583","2/17/11",36
"1584","2/18/11",13
"1585","2/19/11",44
"1586","2/20/11",58
"1587","2/21/11",65
"1588","2/22/11",29
"1589","2/23/11",71
"1590","2/24/11",36
"1591","2/25/11",37
"1592","2/26/11",36
"1593","2/27/11",43
"1594","2/28/11",35
"1595","3/1/11",35
"1596","3/2/11",47
"1597","3/3/11",60
"1598","3/4/11",38
"1599","3/5/11",52
"1600","3/6/11",52
"1601","3/7/11",36
"1602","3/8/11",42
"1603","3/9/11",41
"1604","3/10/11",35
"1605","3/11/11",42
"1606","3/12/11",52
"1607","3/13/11",29
"1608","3/14/11",31
"1609","3/15/11",12
"1610","3/16/11",29
"1611","3/17/11",36
"1612","3/18/11",37
"1613","3/19/11",44
"1614","3/20/11",43
"1615","3/21/11",29
"1616","3/22/11",76
"1617","3/23/11",41
"1618","3/24/11",47
"1619","3/25/11",100
"1620","3/26/11",44
"1621","3/27/11",50
"1622","3/28/11",35
"1623","3/29/11",23
"1624","3/30/11",88
"1625","3/31/11",59
"1626","4/2/11",0
"1627","4/3/11",68
"1628","4/4/11",87
"1629","4/5/11",22
"1630","4/6/11",66
"1631","4/7/11",45
"1632","4/8/11",24
"1633","4/9/11",29
"1634","4/10/11",56
"1635","4/11/11",65
"1636","4/12/11",22
"1637","4/13/11",55
"1638","4/14/11",56
"1639","4/15/11",35
"1640","4/16/11",14
"1641","4/17/11",28
"1642","4/18/11",44
"1643","4/19/11",11
"1644","4/20/11",92
"1645","4/21/11",85
"1646","4/22/11",67
"1647","4/23/11",30
"1648","4/24/11",30
"1649","4/25/11",61
"1650","4/26/11",43
"1651","4/27/11",33
"1652","4/28/11",11
"1653","4/29/11",23
"1654","4/30/11",14
"1655","5/1/11",14
"1656","5/2/11",55
"1657","5/3/11",44
"1658","5/4/11",11
"1659","5/5/11",44
"1660","5/6/11",23
"1661","5/7/11",28
"1662","5/8/11",42
"1663","5/9/11",44
"1664","5/10/11",11
"1665","5/11/11",65
"1666","5/12/11",77
"1667","5/13/11",57
"1668","5/14/11",14
"1669","5/15/11",80
"1670","5/16/11",0
"1671","5/17/11",44
"1672","5/18/11",54
"1673","5/19/11",100
"1674","5/20/11",35
"1675","5/21/11",42
"1676","5/22/11",69
"1677","5/23/11",54
"1678","5/24/11",43
"1679","5/25/11",43
"1680","5/26/11",22
"1681","5/27/11",23
"1682","5/28/11",42
"1683","5/29/11",43
"1684","5/30/11",23
"1685","5/31/11",65
"1686","6/1/11",77
"1687","6/2/11",23
"1688","6/3/11",82
"1689","6/4/11",29
"1690","6/5/11",27
"1691","6/6/11",87
"1692","6/7/11",42
"1693","6/8/11",54
"1694","6/9/11",43
"1695","6/10/11",46
"1696","6/11/11",0
"1697","6/12/11",42
"1698","6/13/11",33
"1699","6/14/11",32
"1700","6/15/11",43
"1701","6/16/11",32
"1702","6/17/11",57
"1703","6/18/11",0
"1704","6/19/11",28
"1705","6/20/11",42
"1706","6/21/11",43
"1707","6/22/11",32
"1708","6/23/11",34
"1709","6/24/11",58
"1710","6/25/11",56
"1711","6/26/11",57
"1712","6/27/11",75
"1713","6/28/11",32
"1714","6/29/11",22
"1715","6/30/11",44
"1716","7/2/11",63
"1717","7/3/11",25
"1718","7/4/11",31
"1719","7/5/11",20
"1720","7/6/11",49
"1721","7/7/11",50
"1722","7/8/11",0
"1723","7/9/11",50
"1724","7/10/11",100
"1725","7/11/11",19
"1726","7/12/11",29
"1727","7/13/11",29
"1728","7/14/11",20
"1729","7/15/11",21
"1730","7/16/11",13
"1731","7/17/11",37
"1732","7/18/11",39
"1733","7/19/11",29
"1734","7/20/11",39
"1735","7/21/11",68
"1736","7/22/11",10
"1737","7/23/11",12
"1738","7/24/11",49
"1739","7/25/11",57
"1740","7/26/11",19
"1741","7/27/11",29
"1742","7/28/11",49
"1743","7/29/11",62
"1744","7/30/11",75
"1745","7/31/11",62
"1746","8/1/11",58
"1747","8/2/11",29
"1748","8/3/11",67
"1749","8/4/11",10
"1750","8/5/11",60
"1751","8/6/11",60
"1752","8/7/11",24
"1753","8/8/11",19
"1754","8/9/11",28
"1755","8/10/11",48
"1756","8/11/11",67
"1757","8/12/11",41
"1758","8/13/11",98
"1759","8/14/11",85
"1760","8/15/11",20
"1761","8/16/11",48
"1762","8/17/11",19
"1763","8/18/11",38
"1764","8/19/11",20
"1765","8/20/11",24
"1766","8/21/11",59
"1767","8/22/11",28
"1768","8/23/11",37
"1769","8/24/11",19
"1770","8/25/11",28
"1771","8/26/11",39
"1772","8/27/11",34
"1773","8/28/11",23
"1774","8/29/11",74
"1775","8/30/11",46
"1776","8/31/11",37
"1777","9/1/11",47
"1778","9/2/11",49
"1779","9/3/11",68
"1780","9/4/11",33
"1781","9/5/11",27
"1782","9/6/11",36
"1783","9/7/11",53
"1784","9/8/11",27
"1785","9/9/11",0
"1786","9/10/11",11
"1787","9/11/11",11
"1788","9/12/11",26
"1789","9/13/11",43
"1790","9/14/11",26
"1791","9/15/11",36
"1792","9/16/11",57
"1793","9/17/11",33
"1794","9/18/11",22
"1795","9/19/11",53
"1796","9/20/11",61
"1797","9/21/11",53
"1798","9/22/11",36
"1799","9/23/11",28
"1800","9/24/11",22
"1801","9/25/11",32
"1802","9/26/11",35
"1803","9/27/11",35
"1804","9/28/11",78
"1805","9/29/11",36
"1806","9/30/11",37
"1807","10/2/11",31
"1808","10/3/11",16
"1809","10/4/11",25
"1810","10/5/11",31
"1811","10/6/11",34
"1812","10/7/11",29
"1813","10/8/11",15
"1814","10/9/11",22
"1815","10/10/11",19
"1816","10/11/11",35
"1817","10/12/11",45
"1818","10/13/11",34
"1819","10/14/11",32
"1820","10/15/11",49
"1821","10/16/11",30
"1822","10/17/11",54
"1823","10/18/11",40
"1824","10/19/11",18
"1825","10/20/11",25
"1826","10/21/11",52
"1827","10/22/11",34
"1828","10/23/11",33
"1829","10/24/11",33
"1830","10/25/11",21
"1831","10/26/11",55
"1832","10/27/11",49
"1833","10/28/11",32
"1834","10/29/11",11
"1835","10/30/11",33
"1836","10/31/11",47
"1837","11/1/11",22
"1838","11/2/11",52
"1839","11/3/11",43
"1840","11/4/11",35
"1841","11/5/11",30
"1842","11/6/11",33
"1843","11/7/11",37
"1844","11/8/11",39
"1845","11/9/11",21
"1846","11/10/11",30
"1847","11/11/11",28
"1848","11/12/11",33
"1849","11/13/11",32
"1850","11/14/11",51
"1851","11/15/11",30
"1852","11/16/11",33
"1853","11/17/11",33
"1854","11/18/11",22
"1855","11/19/11",58
"1856","11/20/11",22
"1857","11/21/11",65
"1858","11/22/11",35
"1859","11/23/11",36
"1860","11/24/11",32
"1861","11/25/11",52
"1862","11/26/11",36
"1863","11/27/11",54
"1864","11/28/11",75
"1865","11/29/11",29
"1866","11/30/11",18
"1867","12/1/11",36
"1868","12/2/11",22
"1869","12/3/11",40
"1870","12/4/11",42
"1871","12/5/11",27
"1872","12/6/11",35
"1873","12/7/11",29
"1874","12/8/11",34
"1875","12/9/11",31
"1876","12/10/11",43
"1877","12/11/11",28
"1878","12/12/11",43
"1879","12/13/11",26
"1880","12/14/11",27
"1881","12/15/11",48
"1882","12/16/11",35
"1883","12/17/11",37
"1884","12/18/11",47
"1885","12/19/11",33
"1886","12/20/11",27
"1887","12/21/11",28
"1888","12/22/11",38
"1889","12/23/11",31
"1890","12/24/11",41
"1891","12/25/11",100
"1892","12/26/11",60
"1893","12/27/11",44
"1894","12/28/11",41
"1895","12/29/11",38
"1896","12/30/11",34
"1897","12/31/11",51
"1898","1/2/12",68
"1899","1/3/12",81
"1900","1/4/12",36
"1901","1/5/12",54
"1902","1/6/12",47
"1903","1/7/12",86
"1904","1/8/12",61
"1905","1/9/12",17
"1906","1/10/12",35
"1907","1/11/12",26
"1908","1/12/12",35
"1909","1/13/12",81
"1910","1/14/12",53
"1911","1/15/12",52
"1912","1/16/12",43
"1913","1/17/12",77
"1914","1/18/12",26
"1915","1/19/12",17
"1916","1/20/12",54
"1917","1/21/12",72
"1918","1/22/12",72
"1919","1/23/12",8
"1920","1/24/12",52
"1921","1/25/12",35
"1922","1/26/12",53
"1923","1/27/12",63
"1924","1/28/12",52
"1925","1/29/12",72
"1926","1/30/12",59
"1927","1/31/12",42
"1928","2/1/12",42
"1929","2/2/12",17
"1930","2/3/12",53
"1931","2/4/12",51
"1932","2/5/12",40
"1933","2/6/12",17
"1934","2/7/12",100
"1935","2/8/12",51
"1936","2/9/12",84
"1937","2/10/12",53
"1938","2/11/12",10
"1939","2/12/12",49
"1940","2/13/12",25
"1941","2/14/12",92
"1942","2/15/12",51
"1943","2/16/12",77
"1944","2/17/12",53
"1945","2/18/12",41
"1946","2/19/12",42
"1947","2/20/12",96
"1948","2/21/12",43
"1949","2/22/12",67
"1950","2/23/12",34
"1951","2/24/12",17
"1952","2/25/12",31
"1953","2/26/12",50
"1954","2/27/12",58
"1955","2/28/12",41
"1956","2/29/12",67
"1957","3/1/12",44
"1958","3/2/12",64
"1959","3/3/12",95
"1960","3/4/12",52
"1961","3/5/12",77
"1962","3/6/12",50
"1963","3/7/12",33
"1964","3/8/12",9
"1965","3/9/12",18
"1966","3/10/12",61
"1967","3/11/12",30
"1968","3/12/12",76
"1969","3/13/12",42
"1970","3/14/12",17
"1971","3/15/12",51
"1972","3/16/12",26
"1973","3/17/12",41
"1974","3/18/12",50
"1975","3/19/12",67
"1976","3/20/12",84
"1977","3/21/12",33
"1978","3/22/12",26
"1979","3/23/12",27
"1980","3/24/12",31
"1981","3/25/12",42
"1982","3/26/12",51
"1983","3/27/12",42
"1984","3/28/12",34
"1985","3/29/12",51
"1986","3/30/12",45
"1987","3/31/12",31
"1988","4/2/12",29
"1989","4/3/12",54
"1990","4/4/12",47
"1991","4/5/12",70
"1992","4/6/12",29
"1993","4/7/12",64
"1994","4/8/12",27
"1995","4/9/12",40
"1996","4/10/12",61
"1997","4/11/12",46
"1998","4/12/12",55
"1999","4/13/12",39
"2000","4/14/12",25
"2001","4/15/12",70
"2002","4/16/12",37
"2003","4/17/12",70
"2004","4/18/12",45
"2005","4/19/12",29
"2006","4/20/12",39
"2007","4/21/12",70
"2008","4/22/12",69
"2009","4/23/12",37
"2010","4/24/12",49
"2011","4/25/12",50
"2012","4/26/12",8
"2013","4/27/12",35
"2014","4/28/12",71
"2015","4/29/12",61
"2016","4/30/12",35
"2017","5/1/12",68
"2018","5/2/12",50
"2019","5/3/12",25
"2020","5/4/12",35
"2021","5/5/12",30
"2022","5/6/12",25
"2023","5/7/12",37
"2024","5/8/12",45
"2025","5/9/12",49
"2026","5/10/12",17
"2027","5/11/12",43
"2028","5/12/12",51
"2029","5/13/12",61
"2030","5/14/12",53
"2031","5/15/12",44
"2032","5/16/12",54
"2033","5/17/12",64
"2034","5/18/12",53
"2035","5/19/12",36
"2036","5/20/12",46
"2037","5/21/12",32
"2038","5/22/12",40
"2039","5/23/12",66
"2040","5/24/12",84
"2041","5/25/12",61
"2042","5/26/12",37
"2043","5/27/12",53
"2044","5/28/12",35
"2045","5/29/12",28
"2046","5/30/12",45
"2047","5/31/12",61
"2048","6/1/12",47
"2049","6/2/12",26
"2050","6/3/12",45
"2051","6/4/12",32
"2052","6/5/12",52
"2053","6/6/12",41
"2054","6/7/12",37
"2055","6/8/12",52
"2056","6/9/12",80
"2057","6/10/12",50
"2058","6/11/12",64
"2059","6/12/12",68
"2060","6/13/12",74
"2061","6/14/12",42
"2062","6/15/12",17
"2063","6/16/12",46
"2064","6/17/12",46
"2065","6/18/12",52
"2066","6/19/12",49
"2067","6/20/12",45
"2068","6/21/12",54
"2069","6/22/12",56
"2070","6/23/12",82
"2071","6/24/12",51
"2072","6/25/12",61
"2073","6/26/12",73
"2074","6/27/12",41
"2075","6/28/12",42
"2076","6/29/12",100
"2077","6/30/12",57
"2078","7/2/12",53
"2079","7/3/12",31
"2080","7/4/12",28
"2081","7/5/12",55
"2082","7/6/12",46
"2083","7/7/12",78
"2084","7/8/12",33
"2085","7/9/12",31
"2086","7/10/12",48
"2087","7/11/12",75
"2088","7/12/12",58
"2089","7/13/12",42
"2090","7/14/12",49
"2091","7/15/12",66
"2092","7/16/12",53
"2093","7/17/12",70
"2094","7/18/12",40
"2095","7/19/12",45
"2096","7/20/12",66
"2097","7/21/12",28
"2098","7/22/12",56
"2099","7/23/12",57
"2100","7/24/12",31
"2101","7/25/12",54
"2102","7/26/12",41
"2103","7/27/12",61
"2104","7/28/12",50
"2105","7/29/12",44
"2106","7/30/12",57
"2107","7/31/12",35
"2108","8/1/12",40
"2109","8/2/12",63
"2110","8/3/12",52
"2111","8/4/12",66
"2112","8/5/12",60
"2113","8/6/12",62
"2114","8/7/12",88
"2115","8/8/12",49
"2116","8/9/12",58
"2117","8/10/12",61
"2118","8/11/12",44
"2119","8/12/12",71
"2120","8/13/12",22
"2121","8/14/12",53
"2122","8/15/12",51
"2123","8/16/12",95
"2124","8/17/12",66
"2125","8/18/12",50
"2126","8/19/12",73
"2127","8/20/12",59
"2128","8/21/12",67
"2129","8/22/12",80
"2130","8/23/12",72
"2131","8/24/12",83
"2132","8/25/12",75
"2133","8/26/12",37
"2134","8/27/12",69
"2135","8/28/12",51
"2136","8/29/12",39
"2137","8/30/12",83
"2138","8/31/12",100
"2139","9/1/12",54
"2140","9/2/12",94
"2141","9/3/12",40
"2142","9/4/12",30
"2143","9/5/12",73
"2144","9/6/12",48
"2145","9/7/12",50
"2146","9/8/12",73
"2147","9/9/12",36
"2148","9/10/12",72
"2149","9/11/12",59
"2150","9/12/12",50
"2151","9/13/12",38
"2152","9/14/12",31
"2153","9/15/12",47
"2154","9/16/12",36
"2155","9/17/12",50
"2156","9/18/12",67
"2157","9/19/12",34
"2158","9/20/12",30
"2159","9/21/12",53
"2160","9/22/12",46
"2161","9/23/12",70
"2162","9/24/12",54
"2163","9/25/12",49
"2164","9/26/12",63
"2165","9/27/12",38
"2166","9/28/12",71
"2167","9/29/12",61
"2168","9/30/12",81
"2169","10/2/12",10
"2170","10/3/12",11
"2171","10/4/12",57
"2172","10/5/12",22
"2173","10/6/12",31
"2174","10/7/12",36
"2175","10/8/12",35
"2176","10/9/12",15
"2177","10/10/12",25
"2178","10/11/12",31
"2179","10/12/12",27
"2180","10/13/12",31
"2181","10/14/12",30
"2182","10/15/12",34
"2183","10/16/12",60
"2184","10/17/12",56
"2185","10/18/12",46
"2186","10/19/12",27
"2187","10/20/12",49
"2188","10/21/12",18
"2189","10/22/12",30
"2190","10/23/12",25
"2191","10/24/12",45
"2192","10/25/12",16
"2193","10/26/12",21
"2194","10/27/12",19
"2195","10/28/12",95
"2196","10/29/12",44
"2197","10/30/12",40
"2198","10/31/12",15
"2199","11/1/12",16
"2200","11/2/12",38
"2201","11/3/12",36
"2202","11/4/12",35
"2203","11/5/12",29
"2204","11/6/12",29
"2205","11/7/12",24
"2206","11/8/12",20
"2207","11/9/12",26
"2208","11/10/12",48
"2209","11/11/12",23
"2210","11/12/12",30
"2211","11/13/12",25
"2212","11/14/12",20
"2213","11/15/12",26
"2214","11/16/12",21
"2215","11/17/12",30
"2216","11/18/12",23
"2217","11/19/12",24
"2218","11/20/12",24
"2219","11/21/12",70
"2220","11/22/12",47
"2221","11/23/12",48
"2222","11/24/12",29
"2223","11/25/12",47
"2224","11/26/12",62
"2225","11/27/12",48
"2226","11/28/12",19
"2227","11/29/12",49
"2228","11/30/12",15
"2229","12/1/12",41
"2230","12/2/12",23
"2231","12/3/12",77
"2232","12/4/12",34
"2233","12/5/12",63
"2234","12/6/12",20
"2235","12/7/12",46
"2236","12/8/12",35
"2237","12/9/12",34
"2238","12/10/12",67
"2239","12/11/12",34
"2240","12/12/12",39
"2241","12/13/12",40
"2242","12/14/12",41
"2243","12/15/12",64
"2244","12/16/12",76
"2245","12/17/12",19
"2246","12/18/12",34
"2247","12/19/12",60
"2248","12/20/12",36
"2249","12/21/12",54
"2250","12/22/12",18
"2251","12/23/12",25
"2252","12/24/12",61
"2253","12/25/12",100
"2254","12/26/12",39
"2255","12/27/12",58
"2256","12/28/12",48
"2257","12/29/12",59
"2258","12/30/12",66
"2259","12/31/12",42
"2260","1/2/13",41
"2261","1/3/13",42
"2262","1/4/13",49
"2263","1/5/13",39
"2264","1/6/13",33
"2265","1/7/13",37
"2266","1/8/13",22
"2267","1/9/13",40
"2268","1/10/13",32
"2269","1/11/13",29
"2270","1/12/13",45
"2271","1/13/13",49
"2272","1/14/13",18
"2273","1/15/13",49
"2274","1/16/13",35
"2275","1/17/13",38
"2276","1/18/13",25
"2277","1/19/13",37
"2278","1/20/13",23
"2279","1/21/13",29
"2280","1/22/13",41
"2281","1/23/13",29
"2282","1/24/13",30
"2283","1/25/13",16
"2284","1/26/13",28
"2285","1/27/13",46
"2286","1/28/13",39
"2287","1/29/13",31
"2288","1/30/13",27
"2289","1/31/13",30
"2290","2/1/13",47
"2291","2/2/13",33
"2292","2/3/13",57
"2293","2/4/13",29
"2294","2/5/13",29
"2295","2/6/13",24
"2296","2/7/13",42
"2297","2/8/13",39
"2298","2/9/13",42
"2299","2/10/13",33
"2300","2/11/13",18
"2301","2/12/13",43
"2302","2/13/13",30
"2303","2/14/13",12
"2304","2/15/13",35
"2305","2/16/13",21
"2306","2/17/13",39
"2307","2/18/13",31
"2308","2/19/13",39
"2309","2/20/13",31
"2310","2/21/13",39
"2311","2/22/13",30
"2312","2/23/13",34
"2313","2/24/13",25
"2314","2/25/13",21
"2315","2/26/13",35
"2316","2/27/13",33
"2317","2/28/13",47
"2318","3/1/13",79
"2319","3/2/13",34
"2320","3/3/13",39
"2321","3/4/13",33
"2322","3/5/13",25
"2323","3/6/13",39
"2324","3/7/13",16
"2325","3/8/13",28
"2326","3/9/13",34
"2327","3/10/13",33
"2328","3/11/13",40
"2329","3/12/13",41
"2330","3/13/13",19
"2331","3/14/13",27
"2332","3/15/13",22
"2333","3/16/13",27
"2334","3/17/13",27
"2335","3/18/13",34
"2336","3/19/13",30
"2337","3/20/13",19
"2338","3/21/13",37
"2339","3/22/13",26
"2340","3/23/13",43
"2341","3/24/13",47
"2342","3/25/13",23
"2343","3/26/13",27
"2344","3/27/13",27
"2345","3/28/13",18
"2346","3/29/13",24
"2347","3/30/13",100
"2348","3/31/13",22
"2349","4/2/13",61
"2350","4/3/13",79
"2351","4/4/13",51
"2352","4/5/13",30
"2353","4/6/13",65
"2354","4/7/13",51
"2355","4/8/13",46
"2356","4/9/13",36
"2357","4/10/13",76
"2358","4/11/13",58
"2359","4/12/13",61
"2360","4/13/13",88
"2361","4/14/13",48
"2362","4/15/13",65
"2363","4/16/13",40
"2364","4/17/13",73
"2365","4/18/13",48
"2366","4/19/13",80
"2367","4/20/13",52
"2368","4/21/13",35
"2369","4/22/13",54
"2370","4/23/13",72
"2371","4/24/13",59
"2372","4/25/13",72
"2373","4/26/13",57
"2374","4/27/13",53
"2375","4/28/13",78
"2376","4/29/13",72
"2377","4/30/13",66
"2378","5/1/13",59
"2379","5/2/13",78
"2380","5/3/13",42
"2381","5/4/13",76
"2382","5/5/13",93
"2383","5/6/13",52
"2384","5/7/13",51
"2385","5/8/13",18
"2386","5/9/13",79
"2387","5/10/13",73
"2388","5/11/13",57
"2389","5/12/13",48
"2390","5/13/13",68
"2391","5/14/13",72
"2392","5/15/13",47
"2393","5/16/13",62
"2394","5/17/13",57
"2395","5/18/13",57
"2396","5/19/13",95
"2397","5/20/13",80
"2398","5/21/13",25
"2399","5/22/13",39
"2400","5/23/13",76
"2401","5/24/13",65
"2402","5/25/13",61
"2403","5/26/13",65
"2404","5/27/13",67
"2405","5/28/13",67
"2406","5/29/13",53
"2407","5/30/13",66
"2408","5/31/13",49
"2409","6/1/13",100
"2410","6/2/13",82
"2411","6/3/13",68
"2412","6/4/13",54
"2413","6/5/13",80
