date,Amazon,Amazon Error,Amazon Kindle,Amazon Order,Amazon Recall,Amazon Sucks,Amazon Echo,Price
2/6/10,83,0,39,70,32,41,50,87.25
2/7/10,89,48,31,57,94,39,50,86.690002
2/8/10,78,56,31,78,24,31,63,88.029999
2/9/10,76,19,32,50,25,0,60,86.400002
2/10/10,75,0,27,80,49,31,60,83.110001
2/11/10,74,19,34,48,37,31,58,81.290001
2/12/10,74,40,32,70,26,0,58,82.129997
2/13/10,78,74,32,37,0,40,50,83.260002
2/14/10,83,24,33,70,31,0,50,85.260002
2/15/10,82,19,25,66,49,92,62,82.849998
2/16/10,77,19,34,63,49,31,61,81.760002
2/17/10,74,38,31,85,37,31,58,81.730003
2/18/10,74,58,25,100,25,47,58,83.419998
2/19/10,73,20,30,76,26,66,56,80.809998
2/20/10,78,0,23,62,64,0,50,81.410004
2/21/10,85,49,29,77,31,78,51,80.769997
2/22/10,76,0,26,69,0,0,59,78.029999
2/23/10,74,37,30,63,0,31,61,79.190002
2/24/10,73,57,27,37,25,62,59,81.160004
2/25/10,72,39,34,66,25,63,62,79.040001
2/26/10,72,40,35,64,26,33,59,76.739998
2/27/10,78,73,30,41,32,0,49,79.510002
2/28/10,84,48,28,53,62,39,50,78.300003
3/1/10,76,0,25,65,0,60,61,77.339996
3/2/10,74,19,28,69,0,0,60,78.730003
3/3/10,73,38,24,69,25,62,65,71.540001
3/4/10,73,39,37,57,51,0,83,76.5
3/5/10,72,0,34,46,0,0,100,81
3/6/10,80,0,32,42,32,41,60,74.93
3/7/10,84,0,33,50,0,39,55,71.760002
3/8/10,75,19,34,44,24,0,62,69.959999
3/9/10,76,0,31,63,25,61,63,72.080002
3/10/10,72,19,30,56,74,0,62,70.699997
3/11/10,71,39,27,51,38,63,62,63.349998
3/12/10,72,20,35,57,27,33,61,72.760002
3/13/10,77,25,36,49,0,83,51,69.580002
3/14/10,80,25,38,59,32,81,48,67.360001
3/15/10,75,19,30,37,0,31,61,67
3/16/10,71,19,34,54,0,94,62,65.230003
3/17/10,70,20,31,47,26,64,60,58.52
3/18/10,71,47,79,44,30,0,61,61.02
3/19/10,70,53,76,62,67,0,61,56
3/20/10,77,0,79,43,52,45,51,56.25
3/21/10,82,42,84,57,27,35,49,62.02
3/22/10,74,19,66,77,24,31,63,55.860001
3/23/10,72,37,57,56,24,0,62,48.720001
3/24/10,70,38,54,54,49,0,60,50.290001
3/25/10,71,30,57,73,25,100,61,50.650002
3/26/10,71,37,57,66,0,0,58,52.970001
3/27/10,76,48,68,53,61,0,53,50.23
3/28/10,82,0,56,78,0,61,51,49.990002
3/29/10,75,18,49,85,23,62,63,50.32
3/30/10,73,28,55,41,0,0,61,48.959999
3/31/10,70,47,52,39,0,32,59,49.580002
4/1/10,83,20,61,68,25,0,86,56.040001
4/2/10,87,50,53,39,32,0,77,56.889999
4/3/10,87,60,58,61,46,40,72,56.709999
4/4/10,92,27,56,66,23,0,67,57.240002
4/5/10,90,55,49,43,23,0,69,55.77
4/6/10,84,18,45,70,23,61,84,58.450001
4/7/10,82,47,45,53,47,62,88,51.98
4/8/10,81,60,47,63,25,0,86,47.220001
4/9/10,79,100,44,67,32,0,81,49.209999
4/10/10,81,36,51,61,62,0,72,48.459999
4/11/10,90,36,40,71,23,30,76,46.299999
4/12/10,84,27,54,69,0,30,89,41.560001
4/13/10,83,38,53,48,0,0,88,44.93
4/14/10,82,68,59,59,25,0,85,41.75
4/15/10,79,31,54,84,26,34,86,39.689999
4/16/10,80,52,74,49,34,0,83,38.439999
4/17/10,83,0,55,59,32,0,72,35.84
4/18/10,90,29,67,54,37,0,65,35.029999
4/19/10,84,66,62,71,24,0,88,37.869999
4/20/10,84,57,67,89,48,0,87,42.5
4/21/10,83,29,57,48,0,32,82,42.189999
4/22/10,81,40,66,61,77,0,86,43.959999
4/23/10,83,76,72,48,64,0,83,42.700001
4/24/10,86,76,76,91,64,42,73,40.470001
4/25/10,95,65,57,53,24,0,67,41.189999
4/26/10,90,19,47,71,35,31,91,45.209999
4/27/10,86,75,52,71,0,0,90,47.32
4/28/10,83,30,52,71,25,0,90,48.259998
4/29/10,84,82,55,42,52,0,86,51.41
4/30/10,85,26,51,72,32,0,85,51.25
5/1/10,91,25,55,82,32,0,73,49.700001
5/2/10,100,37,48,87,23,0,69,48.25
5/3/10,89,56,47,68,35,62,83,51.25
5/4/10,87,28,48,54,24,0,88,48.849998
5/5/10,85,19,44,45,24,0,93,52.630001
5/6/10,84,41,40,69,0,0,89,53.18
5/7/10,82,27,46,46,33,0,90,52.080002
5/8/10,89,26,43,54,100,0,74,51.560001
5/9/10,95,49,42,53,25,99,73,49.84
5/10/10,87,28,49,59,24,31,91,51.080002
5/11/10,87,38,54,72,24,31,87,51.439999
5/12/10,85,48,50,60,24,0,85,51.779999
5/13/10,86,51,49,35,26,68,86,49.400002
5/14/10,86,39,49,65,0,0,87,50.759998
5/15/10,89,25,51,56,0,0,74,51.279999
5/16/10,99,80,51,57,38,0,73,54.360001
5/17/10,89,37,55,65,24,31,92,54.060001
5/18/10,88,19,48,64,25,32,96,57.360001
5/19/10,87,40,55,72,25,99,100,56.200001
5/20/10,82,42,52,46,53,34,98,57.16
5/21/10,80,66,54,46,34,88,92,55.509998
5/22/10,84,0,52,83,64,42,77,51.919998
5/23/10,92,37,51,38,0,0,74,51.450001
5/24/10,85,46,59,53,23,0,92,48.490002
5/25/10,85,38,50,69,0,32,94,51.439999
5/26/10,85,39,50,70,25,32,92,51.59
5/27/10,85,41,56,42,39,0,85,48.439999
5/28/10,84,52,64,78,50,0,89,50.540001
5/29/10,92,51,63,72,0,84,77,49.939999
5/30/10,95,76,52,90,24,0,70,50.630001
5/31/10,84,19,67,57,48,63,81,49.630001
6/1/10,88,57,63,54,74,0,87,48.439999
6/2/10,85,39,58,49,25,0,92,50.360001
6/3/10,85,31,56,59,53,0,91,50
6/4/10,82,26,54,58,0,43,94,58.82
6/5/10,88,52,60,86,33,0,84,61.150002
6/6/10,98,29,72,91,24,0,85,63.59
6/7/10,90,55,100,87,0,61,99,61.060001
6/8/10,86,58,73,90,36,0,92,63.18
6/9/10,86,39,56,86,25,0,89,66.550003
6/10/10,84,63,62,85,40,0,90,66.709999
6/11/10,82,53,68,100,33,0,82,63.310001
6/12/10,86,0,66,71,68,44,70,64.349998
6/13/10,95,57,70,60,24,0,72,63.959999
6/14/10,89,84,86,77,0,0,87,63.259998
6/15/10,86,29,64,52,0,32,83,61.669998
6/16/10,87,20,32,40,0,28,86,62.349998
6/17/10,84,50,30,37,27,34,85,61.950001
6/18/10,80,0,32,50,27,0,81,63.860001
6/19/10,90,38,23,50,21,26,72,61.709999
6/20/10,100,18,31,41,19,50,70,65.599998
6/21/10,86,18,29,56,19,25,87,63.709999
6/22/10,83,55,28,50,39,100,82,62.34
6/23/10,80,38,27,41,0,53,81,64.790001
6/24/10,82,73,30,67,0,0,82,61.990002
6/25/10,80,49,33,49,26,0,80,61.700001
6/26/10,86,44,33,42,38,49,74,64.809998
6/27/10,93,18,29,64,56,48,71,64.769997
6/28/10,88,36,31,43,20,0,87,61.689999
6/29/10,92,90,24,52,39,25,92,60.490002
6/30/10,90,39,30,63,0,53,91,65.709999
7/1/10,76,48,35,67,26,34,97,68.540001
7/2/10,72,24,29,64,26,0,87,69.580002
7/3/10,74,18,28,54,38,0,76,68.629997
7/4/10,83,36,44,47,29,25,78,66.980003
7/5/10,75,54,38,63,57,25,94,71.349998
7/6/10,74,100,35,41,19,76,94,71.25
7/7/10,74,29,35,72,0,26,91,70.099998
7/8/10,73,47,35,65,25,33,93,69.959999
7/9/10,72,47,37,62,25,33,93,75.580002
7/10/10,76,26,33,57,19,0,78,72.809998
7/11/10,83,35,39,69,28,61,72,72.400002
7/12/10,78,18,32,63,19,0,91,73.690002
7/13/10,79,45,100,40,19,0,92,70.519997
7/14/10,78,38,74,62,31,0,95,71.440002
7/15/10,76,24,56,63,26,33,94,73.440002
7/16/10,76,24,61,69,25,65,88,73.5
7/17/10,81,71,63,65,38,0,80,76.339996
7/18/10,88,27,47,59,0,0,81,78.169998
7/19/10,80,36,44,70,19,37,99,77.989998
7/20/10,80,36,39,55,19,0,98,75.510002
7/21/10,78,97,42,63,20,53,100,76.980003
7/22/10,78,24,40,48,0,67,99,79.769997
7/23/10,78,24,41,78,50,33,98,78.940002
7/24/10,82,17,39,68,0,24,84,77.220001
7/25/10,89,18,38,78,75,24,82,74.709999
7/26/10,82,54,36,61,29,25,97,77.25
7/27/10,81,55,39,51,39,50,96,78.050003
7/28/10,80,67,37,43,41,53,96,77.57
7/29/10,81,47,42,47,0,0,95,78.739998
7/30/10,79,46,37,70,0,64,91,79.199997
7/31/10,82,45,36,43,19,25,77,80.610001
8/1/10,91,35,31,46,19,24,81,84.459999
8/2/10,84,35,36,56,19,24,98,83.120003
8/3/10,84,36,32,73,29,25,92,82.400002
8/4/10,81,77,31,51,40,27,95,79.790001
8/5/10,79,47,39,79,100,32,93,80.519997
8/6/10,79,45,28,77,37,31,93,78.959999
8/7/10,83,51,40,83,27,23,81,79.769997
8/8/10,90,43,41,49,27,35,78,81.900002
8/9/10,83,35,44,46,0,24,95,81.989998
8/10/10,83,26,48,48,28,47,96,79.279999
8/11/10,83,54,47,57,19,50,95,77.949997
8/12/10,80,45,42,62,48,31,96,78.610001
8/13/10,79,66,47,63,58,45,92,77.93
8/14/10,83,59,54,61,0,23,79,74.190002
8/15/10,90,41,57,62,35,46,75,75.110001
8/16/10,85,59,61,61,18,23,99,73.599998
8/17/10,84,34,63,62,55,0,89,75.949997
8/18/10,83,72,55,65,58,25,97,77.870003
8/19/10,81,88,66,58,47,31,95,77.970001
8/20/10,81,44,67,45,47,0,95,75.959999
8/21/10,83,52,53,75,19,24,84,75.639999
8/22/10,91,76,58,76,0,23,82,78.389999
8/23/10,86,49,58,75,18,23,97,77.099998
8/24/10,85,60,49,88,18,35,95,77.650002
8/25/10,85,45,57,59,19,25,94,77.989998
8/26/10,83,22,57,58,0,30,90,83.050003
8/27/10,82,42,65,37,45,58,88,84.93
8/28/10,85,33,47,45,17,34,82,85.68
8/29/10,91,41,53,74,17,45,77,85.519997
8/30/10,85,33,49,75,18,69,86,87.559998
8/31/10,85,34,56,66,18,46,96,86.360001
9/1/10,87,35,51,67,38,25,91,87.080002
9/2/10,84,32,58,51,0,59,93,86.589996
9/3/10,82,32,59,82,22,29,88,85.690002
9/4/10,88,16,48,77,0,23,71,84.080002
9/5/10,93,58,52,58,18,0,79,83.18
9/6/10,87,58,55,46,18,23,92,82.150002
9/7/10,86,49,51,53,44,34,92,82.650002
9/8/10,86,17,55,50,0,0,95,81.599998
9/9/10,92,52,52,65,22,29,94,82.959999
9/10/10,89,20,60,46,22,0,94,79.150002
9/11/10,93,56,56,50,0,44,75,77.68
9/12/10,100,56,50,56,34,22,81,79.269997
9/13/10,90,16,50,77,17,22,94,82.199997
9/14/10,90,49,51,100,26,45,92,83.879997
9/15/10,90,0,22,45,0,29,92,83.029999
9/16/10,89,53,21,39,0,27,92,83.660004
9/17/10,86,21,20,43,20,44,88,81.599998
9/18/10,93,54,24,56,0,33,76,79.32
9/19/10,97,11,19,80,21,45,73,78.099998
9/20/10,90,11,19,40,22,24,94,75.629997
9/21/10,88,11,20,57,22,47,91,77.360001
9/22/10,88,41,18,44,53,57,90,78.099998
9/23/10,88,0,21,28,53,29,94,77.629997
9/24/10,87,0,17,41,21,68,89,81.470001
9/25/10,92,66,18,51,21,46,73,81.949997
9/26/10,98,42,15,62,41,33,74,84.550003
9/27/10,92,32,17,46,20,0,100,86.110001
9/28/10,90,11,21,56,0,46,93,85.849998
9/29/10,90,0,19,47,26,42,92,88.230003
9/30/10,88,53,18,50,25,0,91,89.010002
10/1/10,49,21,17,49,20,21,72,88.790001
10/2/10,52,31,19,36,0,43,58,93.870003
10/3/10,56,31,16,76,0,22,59,86.489998
10/4/10,51,0,19,59,61,22,77,84.239998
10/5/10,51,33,17,55,21,46,74,84.980003
10/6/10,50,0,20,39,0,28,77,84.339996
10/7/10,51,39,24,42,25,40,78,86.089996
10/8/10,49,10,21,57,0,85,73,85.760002
10/9/10,51,41,18,39,20,21,62,87.440002
10/10/10,55,21,22,64,20,43,62,85.800003
10/11/10,52,11,18,56,20,44,79,84.290001
10/12/10,48,34,21,49,43,70,80,84.470001
10/13/10,47,0,18,86,0,42,77,85.32
10/14/10,49,14,23,55,52,0,75,84.440002
10/15/10,50,11,22,79,41,22,76,83.559998
10/16/10,53,41,24,45,40,0,59,85.959999
10/17/10,56,20,21,44,20,21,63,84.599998
10/18/10,53,10,22,39,20,21,80,83.580002
10/19/10,52,66,26,42,64,23,76,81.059998
10/20/10,51,66,23,46,25,27,75,82.120003
10/21/10,51,13,23,71,24,0,77,83
10/22/10,50,61,20,71,0,42,69,84.089996
10/23/10,54,41,24,47,0,0,58,85
10/24/10,57,41,24,45,0,21,58,84.5
10/25/10,53,42,28,56,41,66,70,84.190002
10/26/10,53,55,29,61,42,45,73,84
10/27/10,53,26,29,64,25,54,70,84.309998
10/28/10,52,13,33,90,0,26,70,82.760002
10/29/10,51,10,27,42,20,22,72,81.190002
10/30/10,54,41,26,72,20,0,57,79.160004
10/31/10,58,42,25,55,20,65,58,78.139999
11/1/10,58,62,27,76,20,0,71,78.459999
11/2/10,55,64,29,51,0,22,74,78.870003
11/3/10,54,39,38,72,50,0,74,80.900002
11/4/10,55,0,38,51,48,0,73,82.239998
11/5/10,54,20,41,61,38,42,78,83.849998
11/6/10,60,31,37,53,19,42,61,84.540001
11/7/10,64,52,40,60,20,32,64,83.860001
11/8/10,59,11,45,52,21,23,76,83.550003
11/9/10,60,34,72,79,44,23,74,90.699997
11/10/10,58,26,51,72,0,54,71,90.440002
11/11/10,61,75,49,47,72,0,73,90.279999
11/12/10,59,79,52,72,0,51,71,90.559998
11/13/10,64,50,41,67,76,31,65,93.75
11/14/10,69,50,35,50,38,21,62,92.379997
11/15/10,64,10,36,59,39,21,79,92.110001
11/16/10,62,43,38,59,21,22,76,90.519997
11/17/10,64,26,45,41,24,40,78,92.209999
11/18/10,62,38,41,88,48,26,77,91.720001
11/19/10,62,40,38,73,0,21,75,93.360001
11/20/10,70,61,38,68,20,63,64,91.040001
11/21/10,76,31,39,48,100,32,67,89.849998
11/22/10,73,10,36,63,40,43,100,88.669998
11/23/10,75,11,38,74,21,23,80,90.910004
11/24/10,72,26,40,100,0,53,78,93.970001
11/25/10,74,51,42,62,48,52,71,95.220001
11/26/10,90,40,43,64,0,0,70,95.709999
11/27/10,85,70,37,88,78,21,59,93.599998
11/28/10,89,52,37,79,59,86,59,94.830002
11/29/10,94,42,38,67,20,44,73,97.459999
11/30/10,83,33,39,72,64,58,73,96.010002
12/1/10,79,40,47,42,0,27,76,95.32
12/2/10,77,39,46,61,25,27,76,94.68
12/3/10,77,21,45,74,20,22,72,94.980003
12/4/10,84,32,38,56,21,0,59,93.419998
12/5/10,91,22,40,71,21,0,59,93.449997
12/6/10,85,36,43,71,22,72,80,118.489998
12/7/10,84,56,47,45,0,29,74,124.639999
12/8/10,83,32,100,56,31,100,73,122.07
12/9/10,82,100,94,91,28,59,72,121.639999
12/10/10,80,34,67,73,87,47,72,122.580002
12/11/10,86,11,57,79,22,47,62,118.809998
12/12/10,100,57,48,63,22,35,62,118.839996
12/13/10,91,35,40,57,44,24,75,118.370003
12/14/10,87,41,40,52,53,42,73,117.099998
12/15/10,86,42,100,74,21,28,72,120.610001
12/16/10,83,53,83,86,17,22,72,126.199997
12/17/10,80,25,78,87,25,0,68,126.669998
12/18/10,82,39,77,59,0,0,65,130.149994
12/19/10,82,65,70,93,17,22,59,129.910004
12/20/10,75,60,71,76,17,23,72,130.529999
12/21/10,71,54,74,72,41,53,69,132.970001
12/22/10,68,53,81,58,30,77,69,131.589996
12/23/10,64,31,69,73,33,62,66,131.25
12/24/10,59,43,60,93,16,41,54,131.289993
12/25/10,72,25,72,59,16,0,45,128.990005
12/26/10,80,37,60,57,16,42,52,129.660004
12/27/10,75,25,66,65,17,21,59,133
12/28/10,72,30,71,53,100,26,62,132.940002
12/29/10,70,53,79,89,20,51,63,134.029999
12/30/10,69,91,69,74,40,21,66,131.740005
12/31/10,63,42,63,71,32,41,60,135.910004
1/1/11,94,66,66,65,16,41,47,138.5
1/2/11,100,37,66,84,57,21,46,142.25
1/3/11,93,63,54,75,50,0,52,141.169998
1/4/11,91,53,67,77,50,0,55,137.580002
1/5/11,90,30,71,85,59,0,56,134.210007
1/6/11,88,41,59,75,31,0,57,134.110001
1/7/11,86,84,59,71,16,20,54,131.309998
1/8/11,90,42,60,56,48,20,49,135.380005
1/9/11,92,30,56,58,24,0,47,134.149994
1/10/11,87,32,65,64,17,0,58,131.380005
1/11/11,83,15,53,73,58,0,57,130.229996
1/12/11,86,57,64,86,19,48,54,128.360001
1/13/11,82,40,52,80,30,78,59,126.910004
1/14/11,80,17,57,64,30,19,56,128.479996
1/15/11,88,58,51,86,0,19,49,132.789993
1/16/11,92,53,55,58,31,20,50,133.75
1/17/11,86,55,52,64,16,62,61,138.940002
1/18/11,82,15,57,63,38,25,58,138.470001
1/19/11,83,28,69,61,47,0,59,139.309998
1/20/11,82,35,58,61,23,0,59,139.410004
1/21/11,79,18,60,79,15,20,56,136.490005
1/22/11,86,18,61,63,0,0,48,134.520004
1/23/11,92,36,59,75,0,41,46,133.899994
1/24/11,82,31,57,72,41,42,60,134.690002
1/25/11,80,67,65,59,59,0,57,132.25
1/26/11,79,80,75,72,19,0,57,130
1/27/11,78,36,63,62,23,100,59,133.520004
1/28/11,78,17,62,76,45,19,61,130.309998
1/29/11,85,52,61,70,46,20,52,127.349998
1/30/11,91,36,59,61,39,20,49,129.110001
1/31/11,80,13,57,62,17,0,64,127.349998
2/1/11,80,44,65,56,48,0,60,127.139999
2/2/11,79,58,65,53,19,0,56,127.610001
2/3/11,77,65,61,73,0,20,57,125.779999
2/4/11,77,29,62,63,38,0,56,126.620003
2/5/11,84,71,52,64,15,20,46,121.43
2/6/11,89,36,56,69,23,0,47,120.309998
2/7/11,81,37,55,67,48,0,64,119.480003
2/8/11,80,36,59,62,0,0,72,122.75
2/9/11,77,43,65,66,94,24,62,126.029999
2/10/11,76,35,55,72,15,19,61,125.410004
2/11/11,75,35,53,67,0,19,59,118.870003
2/12/11,81,47,54,71,15,60,46,118.120003
2/13/11,85,60,56,70,24,20,47,119.099998
2/14/11,75,38,53,100,16,21,56,115.940002
2/15/11,74,52,59,85,58,25,56,117.389999
2/16/11,76,52,63,59,29,25,55,116.830002
2/17/11,75,36,53,78,39,40,56,118.029999
2/18/11,75,42,54,69,32,0,55,117.360001
2/19/11,81,41,49,65,38,79,48,120.089996
2/20/11,85,35,54,81,23,40,46,119.660004
2/21/11,79,42,52,55,16,60,57,117.529999
2/22/11,77,52,48,52,20,25,56,116.309998
2/23/11,77,29,52,63,58,0,55,118.080002
2/24/11,73,31,44,68,16,21,54,117.519997
2/25/11,74,12,50,67,31,0,53,118.010002
2/26/11,80,29,52,65,15,19,46,117.239998
2/27/11,85,36,49,77,31,40,43,119.720001
2/28/11,77,37,45,59,49,0,53,118.199997
3/1/11,76,44,49,56,19,0,54,118.400002
3/2/11,75,43,56,59,38,0,57,124.540001
3/3/11,75,29,50,65,15,59,55,125.529999
3/4/11,73,76,53,54,46,39,54,125.889999
3/5/11,81,41,54,85,15,0,47,128.529999
3/6/11,86,47,49,57,31,39,47,128.910004
3/7/11,77,100,51,42,16,0,58,130.110001
3/8/11,76,44,57,53,29,25,54,128.820007
3/9/11,75,50,57,80,19,0,57,130.509995
3/10/11,73,35,54,51,0,38,57,133.580002
3/11/11,68,23,54,62,15,20,53,131.820007
3/12/11,65,88,48,84,15,20,43,131.130005
3/13/11,70,59,45,45,0,20,40,131.789993
3/14/11,66,0,66,38,0,51,52,131.339996
3/15/11,70,68,68,58,63,75,53,132.759995
3/16/11,73,87,64,23,25,20,55,130.350006
3/17/11,71,22,58,46,0,30,54,130.470001
3/18/11,71,66,56,49,77,20,52,129.259995
3/19/11,75,45,49,24,0,20,44,128.039993
3/20/11,81,24,50,50,0,43,44,134.729996
3/21/11,76,29,65,64,33,78,58,135.059998
3/22/11,80,56,69,30,32,25,55,135.119995
3/23/11,78,65,53,67,0,30,55,136.580002
3/24/11,75,22,59,64,25,0,81,135.770004
3/25/11,74,55,62,18,0,40,100,131.809998
3/26/11,81,56,59,34,78,0,57,131.490005
3/27/11,84,35,62,44,27,32,51,135.559998
3/28/11,79,14,67,37,65,25,62,134.869995
3/29/11,80,28,65,64,0,26,56,140.960007
3/30/11,79,44,59,57,0,41,58,140.059998
3/31/11,78,11,67,82,52,21,55,141.199997
4/1/11,82,92,69,52,0,32,89,140.160004
4/2/11,84,85,75,39,28,22,75,144.279999
4/3/11,93,67,62,43,0,49,73,145.820007
4/4/11,85,30,73,48,35,27,91,142.169998
4/5/11,84,30,69,69,35,83,94,142.429993
4/6/11,81,61,84,51,56,0,91,144.199997
4/7/11,80,43,66,55,25,40,93,146.429993
4/8/11,78,33,62,50,25,100,91,150.089996
4/9/11,81,11,61,47,26,50,79,143.630005
4/10/11,86,23,55,41,27,21,74,147.110001
4/11/11,84,14,57,34,33,0,95,142.020004
4/12/11,83,14,77,85,32,51,92,139.350006
4/13/11,82,55,66,53,51,20,93,141.729996
4/14/11,80,44,81,70,25,20,95,137.100006
4/15/11,79,11,82,73,25,0,91,137.490005
4/16/11,85,44,69,57,26,20,72,129.830002
4/17/11,89,23,81,59,0,0,74,130.929993
4/18/11,84,28,80,42,32,26,93,128.710007
4/19/11,82,42,100,68,97,26,94,124.980003
4/20/11,79,44,65,67,0,20,89,131.289993
4/21/11,80,11,69,75,25,40,90,130.460007
4/22/11,81,65,61,52,50,79,82,133.869995
4/23/11,83,77,67,47,0,20,76,131.470001
4/24/11,86,57,59,40,53,21,74,128.529999
4/25/11,86,14,63,48,0,50,79,128.910004
4/26/11,85,80,88,72,31,24,96,126.279999
4/27/11,84,0,57,49,25,39,93,124.589996
4/28/11,80,44,63,43,25,20,90,119.709999
4/29/11,73,54,55,64,0,20,82,122.720001
4/30/11,82,100,64,69,26,41,80,122.120003
5/1/11,89,35,68,56,0,53,80,124.860001
5/2/11,82,42,77,45,0,38,85,123.209999
5/3/11,84,69,66,69,63,0,94,126.699997
5/4/11,83,54,72,63,0,39,92,125.459999
5/5/11,82,43,68,43,0,20,98,123.239998
5/6/11,80,43,67,49,50,0,94,126.309998
5/7/11,86,22,71,50,25,0,84,128.759995
5/8/11,93,23,67,58,0,0,78,122.769997
5/9/11,86,42,71,45,33,51,97,122.010002
5/10/11,85,43,81,42,33,65,91,118.839996
5/11/11,84,23,75,31,27,21,95,117.910004
5/12/11,84,65,66,60,25,20,97,123.209999
5/13/11,83,77,63,71,0,50,94,123.029999
5/14/11,89,23,65,49,27,21,76,123.830002
5/15/11,97,82,62,44,27,22,82,126.839996
5/16/11,87,29,71,76,33,26,100,126.900002
5/17/11,88,27,82,62,64,0,93,125.889999
5/18/11,85,87,65,49,50,20,92,125.830002
5/19/11,84,42,68,72,0,0,91,122.550003
5/20/11,83,54,65,61,50,20,88,122.309998
5/21/11,87,43,64,61,0,39,74,121.449997
5/22/11,95,46,73,46,0,0,75,118.330002
5/23/11,90,0,71,45,33,38,93,121
5/24/11,88,42,81,52,32,51,92,117.800003
5/25/11,85,33,72,73,25,40,98,108.610001
5/26/11,86,32,70,66,0,19,95,109.260002
5/27/11,84,43,61,60,25,20,92,110.959999
5/28/11,89,32,70,64,100,20,81,109.139999
5/29/11,93,57,67,52,0,21,80,110.059998
5/30/11,88,0,83,67,0,0,85,113.43
5/31/11,87,28,96,59,32,25,88,116.220001
6/1/11,86,42,74,45,0,19,93,117.260002
6/2/11,84,43,59,88,49,39,89,119.510002
6/3/11,84,32,66,78,0,20,92,123.650002
6/4/11,88,34,70,54,26,0,77,123.300003
6/5/11,98,58,67,44,0,21,80,122.059998
6/6/11,85,56,68,100,0,25,93,118.489998
6/7/11,87,57,76,68,33,26,92,119.940002
6/8/11,87,75,62,49,50,59,90,120.099998
6/9/11,88,32,66,75,50,20,93,117.43
6/10/11,88,22,66,44,50,50,90,120.07
6/11/11,93,44,58,59,0,0,78,118.870003
6/12/11,98,63,13,43,75,25,77,118.400002
6/13/11,90,25,13,68,100,38,87,117.129997
6/14/11,88,31,13,48,41,0,90,117.129997
6/15/11,88,20,12,42,59,39,93,116.860001
6/16/11,86,49,13,52,39,49,89,117.889999
6/17/11,85,50,11,60,20,20,90,120.07
6/18/11,93,0,13,58,41,20,79,122.419998
6/19/11,100,50,14,73,38,0,78,127.580002
6/20/11,89,100,15,54,25,0,96,127.830002
6/21/11,86,19,13,46,58,29,96,128.320007
6/22/11,87,29,14,55,19,19,89,128.830002
6/23/11,89,29,12,56,58,0,84,130
6/24/11,86,20,14,44,30,50,86,125.889999
6/25/11,92,21,13,58,42,62,75,126.559998
6/26/11,97,13,14,71,25,25,78,124.690002
6/27/11,88,37,16,65,50,37,95,126.07
6/28/11,87,39,13,77,38,19,87,128.860001
6/29/11,88,29,13,58,57,57,90,129.649994
6/30/11,88,39,15,72,39,0,92,127.57
7/1/11,73,68,11,81,19,19,64,127.760002
7/2/11,77,10,13,76,0,20,55,126.599998
7/3/11,82,12,14,52,36,97,54,124.529999
7/4/11,74,49,13,82,25,73,64,126.849998
7/5/11,74,57,14,64,57,38,64,124.860001
7/6/11,75,19,16,51,29,39,67,126.639999
7/7/11,76,29,15,65,39,39,68,123.790001
7/8/11,76,49,14,75,20,0,65,124.830002
7/9/11,79,62,15,82,61,0,57,132.490005
7/10/11,86,75,16,70,62,37,56,135.210007
7/11/11,77,62,17,63,49,50,66,138.789993
7/12/11,78,58,16,73,39,20,67,137.220001
7/13/11,78,29,16,83,20,20,65,139.139999
7/14/11,75,67,15,56,19,19,66,140.380005
7/15/11,75,10,18,79,29,38,64,142.440002
7/16/11,81,60,15,81,20,41,57,145.070007
7/17/11,89,60,17,59,36,36,54,145.75
7/18/11,80,24,16,64,47,48,65,145.449997
7/19/11,78,19,15,64,19,37,64,148.130005
7/20/11,79,28,15,46,37,38,68,148.320007
7/21/11,77,48,18,58,47,0,64,151.300003
7/22/11,77,67,16,64,57,19,63,150.729996
7/23/11,83,41,16,59,20,20,55,151.830002
7/24/11,89,98,19,62,49,24,53,152.850006
7/25/11,82,85,20,81,97,24,63,160.729996
7/26/11,82,20,16,80,49,80,64,159.369995
7/27/11,80,48,16,77,19,48,66,159.699997
7/28/11,79,19,17,78,58,48,63,158.990005
7/29/11,78,38,16,68,19,19,60,157.059998
7/30/11,82,20,16,66,20,78,55,153.710007
7/31/11,90,24,17,67,24,36,51,155.389999
8/1/11,81,59,17,98,23,24,63,160.869995
8/2/11,81,28,15,86,18,55,63,155.399994
8/3/11,81,37,17,92,18,37,62,156.270004
8/4/11,79,19,13,86,37,19,65,155.550003
8/5/11,78,28,15,72,28,37,60,153.029999
8/6/11,83,39,14,82,58,29,52,156.479996
8/7/11,93,34,17,46,23,0,51,155.169998
8/8/11,83,23,16,71,45,23,66,155.529999
8/9/11,79,74,15,83,37,0,100,164.639999
8/10/11,81,46,18,100,37,37,81,163.559998
8/11/11,78,37,17,59,37,19,65,158.669998
8/12/11,79,47,16,83,28,19,65,158.669998
8/13/11,84,49,16,81,19,39,55,164.970001
8/14/11,89,68,20,71,0,45,52,169.130005
8/15/11,87,33,15,79,34,22,62,169
8/16/11,83,27,19,63,18,18,63,169.949997
8/17/11,82,36,16,67,53,18,63,167.509995
8/18/11,80,53,15,62,0,18,74,166.839996
8/19/11,79,27,16,81,18,36,66,165.229996
8/20/11,84,0,16,79,28,37,63,162.580002
